country_name,country_code,year_1961,year_1962,year_1963,year_1964,year_1965,year_1966,year_1967,year_1968,year_1969,year_1970,year_1971,year_1972,year_1973,year_1974,year_1975,year_1976,year_1977,year_1978,year_1979,year_1980,year_1981,year_1982,year_1983,year_1984,year_1985,year_1986,year_1987,year_1988,year_1989,year_1990,year_1991,year_1992,year_1993,year_1994,year_1995,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019
Bahrain,BHR,,,,,,,,,,,,,,,,,,,,,-5.316697353,-7.5562177120000005,6.3763768,5.003646045,-4.758268538,1.182993916,10.39900933,6.999991649,0.36400713799999995,4.4379971760000005,11.22999878,6.689998367,12.87000667,-0.250001485,3.929991545,4.110006115,3.0929997869999997,4.790002789,4.29999896,5.300070056,2.490948108,3.348550668,6.296441979,6.980960594,6.768997871,6.467000122000001,8.293960448,6.245010775,2.539885936,4.334299173,1.9835150119999998,3.72810843,5.41683981,4.350390853,2.4853785580000003,3.5581281189999996,4.290949778,1.779433447,1.819174511
"Bahamas, The",BHS,10.66709743,10.45197189,10.5240552,10.501567199999998,10.42559649,9.071928711,9.598113867,8.421763563999999,8.981662578,-5.649649519,1.6265087409999999,-3.497335933,7.567568823999999,-16.75422907,-14.80312631,5.185184972,9.154929219,14.17952014,26.13929577,6.495281921,-9.22640508,6.698897756,3.5970518680000003,14.17114862,4.829180114,1.7970002269999998,2.984519345,2.309707661,6.727329799,-1.596249086,-4.181784781,-3.82558197,0.307806291,3.14891562,4.37875209,4.223530425,2.0624872290000003,4.71598559,7.144594642,4.149234046,2.625159596,2.704670969,-1.264526295,0.882740185,3.395260082,2.516853933,1.446733889,-2.3235072359999998,-4.175805556,1.538385972,0.613384158,3.08668686,-2.678979525,1.054316467,0.23047812399999998,1.4440364890000001,3.115613515,3.0259991680000002,1.217873857
Bosnia and Herzegovina,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7999984,88.95766682,34.38957382,15.59999682,9.599999696,5.500000506,4.39999928,5.300000633,3.999999711,6.099966798,8.759256846,5.414003571,5.859118402000001,5.4418467889999995,-3.00445593,0.86566926,0.959511247,-0.821836474,2.349856663,1.153851092,3.089164152,3.149806916,3.171434875,3.740071092,2.6781608230000002
Belarus,BLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.19999557,-9.600001396,-7.600001842,-11.7000039,-10.40000049,2.800004651,11.40000541,8.39999142,3.399999163,5.80000344,4.725305994,5.04526748,7.0431925589999995,11.44974311,9.400001524,9.999994812,8.600006536,10.19999944,0.19999531,7.798266823,5.37870745,1.687135536,1.003470841,1.726384854,-3.829570558,-2.526446436,2.5321835,3.149197594,1.2220966290000002
Belize,BLZ,4.8922772189999995,4.89265218,4.956434195,4.99987991,4.930540961,4.770845113,4.913123162,7.367225457000001,5.106374791,4.8076933639999995,3.9594410819999997,10.21830384,5.351894111,13.55998517,3.592824442,-0.034020943,6.496594287000001,7.920807179,7.5170215129999995,13.43668176,1.1337708229999999,-0.10771042900000001,-2.14317997,1.972065025,1.0125139140000001,4.539456957,10.73530413,9.787711442,13.00922113,11.44338873,11.46403642,12.05944536,6.275691918,0.13123106199999998,0.656348756,1.4168410880000002,3.579933323,3.724423327,8.784632434,13.0195599,4.687218316,4.729923655,9.334064127000001,4.787447363,1.9518729369999999,4.819107503,0.510341123,3.487439872,0.21949644899999998,3.0018036589999997,1.922034605,2.413482778,1.30212494,3.6353599869999997,2.849642368,0.085081197,1.870195151,2.078949278,0.273680469
Bermuda,BMU,4.68,4.47,1.07,11.11,4.76,14.36363636,13.27503975,2.105263158,3.436426117,6.312292359,3.4375,1.812688822,1.483679525,0.8771929820000001,3.7681159419999997,8.938547486000001,5.897435897,1.452784504,2.14797136,7.943925234,2.3809523809999997,-5.2854122619999995,2.0089285709999998,0.481400438,-2.0034843209999997,6.666666667,3.75,4.056224899999999,0.44384407600000003,0.019212296,-3.534382073,-0.059739309000000004,3.0085672089999997,0.5996142529999999,4.3991476480000005,2.600475942,4.600000152,3.900001275,3.382646692,9.317156443,7.222436009,-1.477790375,3.410706204,2.321266476,1.6742071490000001,5.543865928,3.3451397089999997,-1.865955826,-5.626697711,-2.502878289,-3.742744317,-5.305299107,-0.279708545,-3.701067594,0.7755297,-0.657206304,3.6114198369999997,-0.4328013,0.45988994299999997
Bolivia,BOL,2.089295936,5.578917858,6.797625777,3.956596533,4.913441955,7.1705896629999994,6.317219518,8.529443084,4.474097331,5.231029301,5.063336435,7.967485213,5.739161523,2.9395678160000003,7.311017727,4.614567486,4.971215655,2.052694572,0.133344044,-1.371775125,0.275620022,-3.93874102,-4.04211847,-0.200675995,-1.676387144,-2.573874562,2.463477148,2.909504758,3.790130047,4.63578591,5.266527472,1.646496933,4.269293696,4.667270435,4.678272586,4.361343058,4.954208743,5.029352337,0.426889577,2.507807553,1.6838009390000002,2.485564847,2.7113407069999997,4.173294318,4.421434767,4.797009171,4.564382752,6.148497195,3.3570012589999996,4.126721957,5.204092308,5.122275767,6.796011241,5.460569676,4.857187232,4.263920838,4.195206301,4.223623511,2.216705778
Brazil,BRA,10.27591155,5.21605942,0.874672592,3.485582304,3.053487894,4.150360233,4.915265675,11.42728238,9.73582689,8.769947472,11.29508684,12.05280225,13.97869165,9.042120313,5.209075901,9.790410161,4.6063180610000005,3.2317095630000003,6.766284965,9.110960155,-4.3933572,0.580245553,-3.4097934739999998,5.26914315,7.945861749,7.988295105,3.5996294669999997,-0.10267271800000001,3.279458858,-3.1023559489999997,1.511937238,-0.466913212,4.66516899,5.334551702,4.416731355,2.2075355269999997,3.394845985,0.338097903,0.46793756700000005,4.387949443,1.389896403,3.053461858,1.140828998,5.759964639,3.20213138,3.961988722,6.069870608,5.094195447,-0.125811999,7.52822583,3.9744254060000004,1.921150318,3.004846305,0.50395574,-3.545763393,-3.275916908,1.322869054,1.317223999,1.136585572
Barbados,BRB,,,,,,,,,,,,,,,-1.9,4.360211005,3.642205768,4.876939315,7.893008136000001,4.373064814,-1.899751571,-4.9009384780000005,0.501253133,3.600374065,1.0982398070000001,5.104166667,2.590967011,3.50538228,3.6,-3.307593308,-3.899906828,-5.692520776,0.7930679979999999,2.010782457,2.013998,3.976477177,4.740102343,3.728464901,0.334655429,4.447189623,-2.365464222,0.787401575,2.175480769,1.411598635,3.955457604,5.90270029,2.202086187,0.701030928,-5.077805078,-2.28645384,-0.673289183,-0.455606178,-1.406563965,-0.124547101,2.448701961,2.478698683,0.475110679,-0.580333154,-0.09613555300000001
Brunei Darussalam,BRN,,,,,,,,,,,,,,,0.355463068,20.15539436,10.91669706,6.775834422000001,22.56242876,-6.996702984,-19.82671586,3.9566549380000002,0.501465966,0.5998765420000001,-1.49074908,-2.715469953,2.009129814,1.097367166,-1.074178573,1.089420535,3.145941362,4.758580846,0.304572874,3.145397395,4.47870734,2.878317747,-1.4711715719999998,-0.558508851,3.052157142,2.849421858,2.7440405180000003,3.872096967,2.903955477,0.504318253,0.387507208,4.3977196780000005,0.15458181199999999,-1.939714638,-1.7645355409999999,2.5989657459999997,3.745318352,0.9128416709999999,-2.126028517,-2.508352566,-0.39238375,-2.477917718,1.328602552,0.052237791,3.869109865
Bhutan,BTN,,,,,,,,,,,,,,,,,,,,,13.90772904,3.413941475,11.31071362,4.482105129,4.211775036000001,11.73057663,28.69626536,4.987289699,7.432626446,10.87643469,-0.407875983,4.6008909330000005,1.986367035,4.951503299,7.074117407999999,5.565172973999999,5.373838729,5.914030478,7.983972475,6.933023862000001,8.348954483,10.99228184,7.8233023610000005,6.008742236000001,7.287249352000001,6.999738095,18.36085406,4.799460612,6.748333747999999,11.945896000000001,7.982617041,5.118400858,2.119972633,5.77649568,6.642232105,8.127033538,4.651834675,3.055129837,5.46452256
Botswana,BWA,6.3432837189999995,6.666667814,5.921045096,6.832300927,5.813955063,6.344019092999999,5.924559942999999,10.5670565,15.12340471,17.12026767,25.82110722,26.36194095,21.30318409,8.797795217000001,8.446250376,10.64737671,12.01204009,14.33280159,12.14858892,11.98690138,9.064857465,12.16553186,13.14672905,8.54538364,7.125271269,8.172924333,11.88192814,19.44996951,13.05940589,6.772821949,7.458709112,2.917070307,1.916107142,3.6279160210000003,7.030410261,5.829800078,8.325890897999999,0.44366348,9.667240742,1.987695854,0.250573867,6.069530867999999,4.6258947919999995,2.705821737,4.556645657,8.363871069,8.276763792999999,6.245437363,-7.652310203,8.563630792,6.048361455,4.456144471,11.34339697,4.149262255,-1.6979354269999998,4.303767448,2.9039977319999997,4.478836553,2.9661256480000002
Central African Republic,CAF,4.953553798,-3.7138001839999997,-0.7070107520000001,2.080324599,0.947578712,0.64478372,4.676613109,1.404113177,7.091542528,2.332880877,1.130202384,-0.000867175,1.888939956,6.339033612000001,0.404987104,5.432518987000001,3.8062349139999996,1.209235419,-2.465137785,-4.478638848,-1.544465665,7.715783631,-8.126513593,9.481726652999999,3.927219538,3.5779792539999997,-4.938987885,1.710165285,1.977270435,-2.147528066,-0.552543005,-6.424078198999999,0.335275685,4.89994941,7.200045557999999,-4.000092963999999,5.299936018,4.700142379,3.5999749039999998,-2.48943244,4.464739026,3.616542192,-5.397485219,5.994884227999999,0.908210515,4.77108543,4.607534855,2.054130962,8.587260426,4.630818432,4.194615337,5.053761253999999,-36.3919771,0.081070515,4.33712103,4.750316841,4.527278213,3.789443593,2.9702756480000003
Canada,CAN,3.163291684,7.425384773999999,5.349546457,6.642894415,6.3167141760000005,6.704991764,3.091205962,4.995666605,5.045456367,11.95357168,3.97025062,5.509683825,6.835742177999999,3.280323055,1.461236771,5.8786301629999995,3.438151436,3.68350897,3.711168383,2.155537437,3.474126385,-3.1872620830000002,2.601339349,5.908457123,4.737399829,2.144972033,4.072959147,4.410110979,2.3169792890000003,0.16467258,-2.0860854680000003,0.90025956,2.660856586,4.494466182,2.6939762860000003,1.61917249,-3.845294416,2.79654248,3.970482637,4.917762744,1.405527589,3.422146171,3.8110901530000003,3.914028782,4.9958608689999995,4.165817627,6.868608857000001,1.007622695,-2.928400167,3.08949462,3.1468813719999997,1.762222549,2.329122506,2.870036075,0.659176864,1.001394414,3.1707298969999997,2.013639187,1.656040845
Central Europe and the Baltics,CEB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.691590296000001,-1.9780929459999999,1.6037742990000001,4.071135345,5.636811535,4.540371035,2.402863755,2.707897813,1.96981119,3.9568542989999997,3.027074085,3.548967921,4.066622014,5.752424025,4.990897923,6.559019247999999,6.383393634,3.9055885630000002,-3.417896172,1.709521918,3.155178246,0.6686030279999999,1.245979387,2.9911508839999996,3.980465821,3.0903362839999997,4.893100789,4.502406488,3.8241168439999997
Switzerland,CHE,,,,,,,,,,,4.075442434,3.200508966,3.0499072989999996,1.454908001,-7.283174563999999,-1.4036761869999999,2.4336522990000002,0.40908377799999995,2.49151198,4.601977373,1.601336012,-1.3094176240000002,0.639079568,3.008456275,3.6735960889999997,1.85863277,1.585478215,3.277596198,4.330794017,3.674625673,-0.915816517,-0.043733019000000005,-0.12598357400000001,1.2697576879999999,0.480866509,0.540027568,2.340149834,2.989891802,1.694719825,3.936823537,1.312423626,0.162612987,0.039576572000000004,2.776223402,3.115245649,3.988634104,4.111877785,2.1547019609999998,-2.222107159,3.0026990639999998,1.6928085130000001,1.0060240459999998,1.852039816,2.449218056,1.333369175,1.72274067,1.79940885,2.750553775,0.928832412
Channel Islands,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.770263675,5.826641469,-1.51296126,-1.632206598,-3.202156942,0.22419739600000002,1.377734157,4.882299364,5.898329661,,,,,,,,,,,,
Chile,CHL,5.245271886,4.026685625,5.840140137000001,2.557220542,0.950272505,11.23624245,3.615999855,3.592013329,3.9379832789999996,1.8289669709999998,9.422686212,-1.019947795,-5.029248355,2.382149332,-12.91210105,3.8325840089999996,10.44468638,7.701103605,8.418304686,7.986620757000001,6.525370365,-11.01430506,-5.017420525,4.103683242,4.009916202,5.377692322000001,6.460468528,7.345110455,9.923382897,3.333565473,7.804392186,11.16670773,6.588783827,5.030197977,8.933295869,6.802916596,7.427889808,4.324579497,-0.412096167,5.326938419,3.303047313,3.106970532,4.091047685,7.2095397089999995,5.742830489,6.317176343,4.905324504,3.5295305530000003,-1.5642394430000002,5.844177296,6.110918829,5.3186279999999995,4.045004298,1.766739784,2.303767036,1.711089289,1.188572582,3.949320891,1.054442551
China,CHN,-27.27,-5.57999999,10.3,18.17999999,16.95,10.65,-5.770000004,-4.099999992,16.94,19.3,7.060000003,3.8099999980000003,7.760000002000001,2.31,8.72,-1.570000003,7.569999999,11.32597799,7.59132468,7.834145016,5.112761091,9.017113914,10.77020251,15.19154002,13.43067752,8.949961764,11.65742779,11.22259498,4.206334355,3.920251368,9.262786085,14.22452959,13.8837293,13.03680663,10.95395434,9.922556753,9.236779892000001,7.845951787000001,7.6616515,8.490093406,8.335733478,9.13363079,10.03803048,10.11362138,11.39459181,12.72095567,14.23086093,9.650678919,9.398725633,10.63587106,9.550832179,7.863736449,7.766150098,7.425763656,7.041328879,6.848762205,6.9472007929999995,6.749773833,5.949714233
Cote d'Ivoire,CIV,9.932555156,1.22699449,14.49035586,17.61308783,-3.1096542730000003,11.57735969,4.598151785,12.54824864,9.539218771,10.37503184,9.456637661,4.236625012,5.939197536,4.327380857,8.252886369,12.91639744,7.314459155,10.90945365,2.394407464,-10.95769727,3.500498907,0.20082235199999998,-3.900240442,-2.7012614339999996,4.501223175,3.259348767,-0.348972909,1.136483964,2.948004945,-1.095908411,0.040925168,-0.24456061199999998,-0.19248510000000002,0.811206685,7.125744724,7.729327422000001,3.743553144,4.930679628,1.6175274430000002,-2.068400057,0.121371916,-1.6676421380000002,-1.359535943,1.23177284,1.721247367,1.5158423630000002,1.765036784,2.542841476,3.251453718,2.017638592,-4.387254789,10.7065041,8.889421302,8.79407739,8.84285995,7.179207824,7.359638088,6.89028432,6.231709512999999
Cameroon,CMR,1.183680812,3.041559051,3.74255032,3.547159696,2.026053715,4.614955621,-10.91206559,6.346323856000001,4.901479523,3.0920682360000002,3.479707817,2.673843292,5.355680778,10.73426226,11.24505877,-5.495138397000001,13.73987152,22.00300492,6.035118773,-1.965291669,17.08268225,7.516202606,6.866830566,7.474572543,8.063161672,6.77166308,-2.146650212,-7.823631975,-1.819120513,-6.105697646,-3.8085993719999998,-3.100003211,-7.932066575,2.1239354440000002,3.4697921480000002,4.3610865180000005,5.231320708999999,4.502291241,4.292016945,3.5533743639999997,4.368084242,4.237203677,4.567195256000001,6.780955924,2.020662307,3.4576687930000003,4.902201732,3.4888009189999996,2.198664102,3.422507641,4.129277161,4.543265016,5.40426571,5.884059327,5.651463744,4.648481551000001,3.549087318,4.062486841,3.720711422
"Congo, Dem. Rep.",COD,-10.85137608,21.20069751,5.213990133999999,-2.440223564,0.9973487940000001,6.775485302000001,-0.985738661,4.332698464,9.328837438999999,-0.245056575,6.005018067000001,0.151135514,8.137275887000001,3.130585879,-4.981631005,-5.309002081,0.760793602,-5.345291528,0.43008826200000005,2.194912924,2.350524075,-0.457677609,1.411703688,5.541074022,0.467850951,4.717209653,2.675642451,0.470381337,-1.266050636,-6.568310695,-8.421051498999999,-10.50000856,-13.46905054,-3.899996803,0.69999883,-1.023172642,-5.617046599,-1.624154045,-4.270140831,-6.9109273170000005,-2.100173025,2.9477651839999996,5.577822311,6.738373932999999,6.135151155,5.320979565,6.259477764,6.225894268999999,2.85506401,7.107976576,6.87467089,7.086898947000001,8.481956636,9.470288097000001,6.91618781,2.3993790980000003,3.7269476530000003,5.821121099999999,4.3845288810000005
"Congo, Rep.",COG,8.350726724,5.202308789,-4.029300398,3.816796268,3.676467736,1.358982462,2.1162720580000003,7.631326238,7.548525194,6.358470187999999,7.753035852999999,8.617550844,8.231188944,7.885520809,7.731596839,0.916286753,-8.953427981,6.35974701,9.813224738999999,17.63660548,17.61972247,23.59769996,5.85396284,6.976131056,-1.185660855,-6.861526437,0.189376641,1.766263429,2.5998765169999998,1.000003567,2.395367454,2.611948052,-0.9796832059999999,-5.493075745,3.985324378,4.2904815560000005,-0.62481215,3.73755277,-2.582199357,7.575980392000001,3.8026019,4.581870061,0.813264075,3.4766316230000003,7.755758977999999,7.986238362999999,-6.613994804,6.306375956,11.63728886,9.931265431,2.205919363,9.947153143,-0.712434452,5.955207467,-3.2352578710000004,-10.19038534,-4.63308756,-6.204007024,-3.5441303060000005
Colombia,COL,5.089216984,5.411889614,3.286707554,6.166941324,3.600011392,5.236735857,4.134864166,5.9331180020000005,6.102517307,6.207796963,5.960727943999999,7.669147549,6.722954965,5.745757189,2.323255285,4.728368731000001,4.158505455,8.469900839,5.379118987999999,4.087353673,2.276872747,0.9484207859999999,1.5739560380000002,3.350683739,3.1071061939999995,5.824076138,5.368932148,4.064173245,3.414096109,4.281998332,2.001607597,4.0449294380000005,5.385409939,5.814661908,5.202437593,2.055854712,3.430293678,0.56978409,-4.204015244,2.924861483,1.677898308,2.503980466,3.9182719039999996,5.333022067,4.828761108,6.716868698,6.738194691,3.2834461860000004,1.139648645,4.494658971000001,6.947891982000001,3.912635767,5.13399352,4.499030001,2.955901375,2.087382502,1.3593608680000002,2.515324456,3.2602167019999997
Comoros,COM,,,,,,,,,,,,,,,,,,,,,3.864928957,6.38331701,4.821401883,4.110299989,2.279960777,1.8676121669999999,1.637784181,2.6873794039999996,-3.180256516,5.091236413,-5.395637149,8.530981788,3.006061307,-5.276782997,3.610206432,-1.291688926,4.0301536680000005,1.282515793,1.924408712,10.84787862,2.332907102,2.324944861,2.103871636,1.919659807,2.83754787,2.646955476,0.800042349,3.9999719910000002,3.200113112,3.799933455,4.099846955,3.200272903,4.499874215,2.1000064380000003,1.116140583,3.320680025,3.815702113,3.430764136,1.9861095169999998
Cabo Verde,CPV,,,,,,,,,,,,,,,,,,,,,8.451562412000001,2.825030083,9.520749752999999,3.7832706810000003,8.642086617,2.871455425,4.309063729,5.996854915,5.6979493670000005,0.692171874,1.4041468519999998,10.93764724,8.708311376000001,19.18264182,14.21163626,11.34652473,11.11842604,12.51728567,11.22264853,14.28486883,2.231654493,5.250891246,4.176259302,10.19707261,6.912457988,7.983750447,15.17068797,6.650520523,-1.270425968,1.4667900969999998,3.968886345,1.0819182790000001,0.802797601,0.611212666,1.006863707,4.705791487,3.7020392089999996,4.5311616830000006,5.66775246
Costa Rica,CRI,1.879276559,5.4423913729999995,6.898923445,3.659048312,8.190527594,6.9693190320000005,5.650125921,8.473304346,5.491799942999999,7.503134342999999,6.778505427000001,8.178045133,7.708915812000001,5.54489999,2.10007105,5.517564403,8.904474432,6.267686825,4.939123955,0.751895403,-2.261655507,-7.285568847,2.8629927019999997,8.024107907000001,0.7216017290000001,5.5362508429999995,4.764533279,3.43214738,5.665975549,3.553063365,2.26565499,9.19656098,7.08751725,4.487266995,4.121496396,1.237816358,5.564945547000001,6.961700255,3.943353587,3.8331666610000004,3.4904695219999997,3.291753162,4.25547684,4.336574811,3.8708733260000003,7.237732745,8.16789615,4.649598233,-0.970548313,4.951863844,4.30710166,4.796919919,2.2690273999999997,3.515338564,3.631731442,4.2459898780000005,3.860198454,2.660375294,2.083794843
Caribbean small states,CSS,,,,,,,4.3659391339999996,5.878072126,5.565198401,4.688174662,2.1674236330000003,7.4546849360000005,-0.7382474459999999,-3.096426086,-1.1093205259999999,1.1025432579999999,3.712160045,5.6340140210000005,4.984856853999999,2.360417736,1.0258941,0.9618177040000001,-2.4243406640000003,0.8526398340000001,-0.001925587,1.31966137,1.890521849,2.174768654,4.13588804,0.9145933959999999,1.398888585,2.196127362,3.029402021,2.7939113539999996,2.907362318,3.4561873210000003,3.111294248,2.907030342,4.0655153969999995,3.698747045,2.016009153,3.577062855,5.623476628,3.930885408,3.603531165,6.80598823,3.3151693999999994,1.28434336,-3.567057935,1.336454995,1.1316793109999999,1.306702303,0.800209848,0.48981822700000005,0.98128748,-1.3299138670000001,0.517131031,1.6372780880000002,0.957077018
Cuba,CUB,,,,,,,,,,,8.583859012000001,4.826685845,3.434488533,0.9844918159999999,9.476426069,5.427960463,8.709502857,6.5959985670000005,1.088183302,-4.8494429519999995,19.68833433,8.918234965,5.411470724,7.929716515,1.596674599,0.09530338599999999,-2.4021725380000003,3.705539907,0.680083233,-2.948564945,-10.69269711,-11.58060308,-14.87818069,0.71693031,2.457201172,7.838749658999999,2.7834250419999997,0.15914605199999998,6.188755304,5.9147601739999995,3.185029904,1.424821261,3.792740223,5.77053807,11.20165642,12.06586311,7.262136966,4.116828042,1.451305431,2.3903522969999997,2.802300836,3.014900289,2.747602563,1.047576632,4.438141959,0.513761468,1.809054399,2.248480393,
Curacao,CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.695752956,0.397065105,0.288184819,0.208461863,0.676426257,1.63593427,2.469962305,2.188044622,-0.53130945,0.08230596,0.612608577,-0.138917069,-0.7941067690000001,-1.1388386209999999,0.27869493100000003,-0.986569701,-1.73976542,-2.1661310780000003,-3.4
Cayman Islands,CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1626253380000002,-0.35740137299999997,-7.200482782000001,-2.715636823,1.169062695,1.229753683,1.279330593,2.6545293219999997,2.8331224269999997,3.239977438,3.102561215,4.12648552,
Cyprus,CYP,,,,,,,,,,,,,,,,20.26629219,16.36200095,7.777403359,9.905569384,5.753244701,2.516998441,6.021708985,5.582181702000001,8.757894384,4.882540772,3.70395029,7.065250812,8.646777846,7.947425531,7.403999506,0.739501203,9.399999016,0.7000004879999999,5.899998701,8.362469305,1.2485815759999999,2.64089464,6.110846746,4.997960422,5.965310315,3.9525605410000004,3.722956499,2.623286123,5.026343926,4.853003838,4.713828666,5.098068453,3.6468119910000003,-2.0152623590000003,2.014695707,0.401437941,-3.446822086,-6.553078255,-1.829309109,3.21856901,6.4380584810000006,5.154777146,5.240747828,3.075034343
Czech Republic,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.61494233,-0.50654237,0.061904269000000005,2.9093094330000002,6.500813529,4.265416645,-0.518331043,-0.356566596,1.384148943,4.001028635,3.0429765630000003,1.569855328,3.5836884589999998,4.814261001,6.60161753,6.766932681,5.570338859,2.686411951,-4.657331092,2.434902159,1.7603596240000001,-0.785004299,-0.045903674000000005,2.2621028969999997,5.388380838,2.53728452,5.1687243039999995,3.18131405,2.335309283
Germany,DEU,,,,,,,,,,,3.132699738,4.300341334,4.777486892,0.8900687409999999,-0.866738894,4.949258377,3.34721812,3.008492857,4.150363341,1.408828636,0.5292405570000001,-0.394840775,1.57241017,2.82294781,2.327935262,2.287339221,1.4021516269999998,3.7072356589999997,3.896551692,5.2550060830000005,5.108261522,1.923076559,-0.9768498179999999,2.391892071,1.544146496,0.8058228909999999,1.792160821,2.013932785,1.8872611540000002,2.9125029639999997,1.681468481,-0.197973835,-0.700116686,1.175088132,0.731707164,3.8164419130000002,2.9764551310000003,0.959879134,-5.693836336,4.179882499,3.925192705,0.418497594,0.437591303,2.2095434309999997,1.491931528,2.229999868,2.601976005,1.267995232,0.555450888
Djibouti,DJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.061543242000001,7.696085576000001,6.652650372,5.403099843,8.407662666,7.770497257000001
Dominica,DMA,,,,,,,,,,,,,,,,,,10.5357458,-18.35928549,13.38318227,10.829331,4.127683495,2.556318037,4.19664683,1.420933217,7.073356496000001,6.307561115,7.816623012999999,-0.191136506,5.418651871000001,1.3464720419999998,2.029985816,2.162133124,0.034000997000000005,3.0301691060000002,3.104923915,2.1852996730000003,3.773847243,0.35478028799999994,2.3395074069999997,-0.06280226,-2.8288785310000004,6.353391594,3.050694695,0.65623311,4.658759483,6.353759422,7.120741901000001,-1.169757154,0.672795629,-0.223550688,-1.059000243,-0.999940631,4.447947365,-2.691108924,2.5564949130000003,-6.79942797,2.29808023,3.5567432439999997
Denmark,DNK,6.378832476,5.666822173,0.637021234,9.269938215,4.5552548139999995,2.7409101089999997,5.530370007999999,5.5530765760000005,6.509248385,1.596841805,3.0049955739999996,3.929385341,4.092946092,-1.12239425,-1.456644936,5.924606187,1.87029103,2.22630854,3.869111483,-0.48298633700000004,-0.666124156,3.6845729680000003,2.596071919,4.166137923,4.003751815,4.904178355,0.254266315,-0.013601205,0.6451874320000001,1.4752442769999998,1.3936339969999998,1.9570067119999999,0.010687631000000001,5.332462712,3.027587267,2.9000997689999997,3.260890158,2.218158742,2.9480221610000004,3.746862595,0.823152998,0.466345571,0.390058556,2.668219267,2.336641308,3.913007978,0.909238928,-0.512016745,-4.90654773,1.8709911469999998,1.336777767,0.226499792,0.933340972,1.619393811,2.342591108,3.245956985,2.8217363410000003,2.175646389,2.849514441
Dominican Republic,DOM,-2.31324875,17.04724093,6.50290263,6.764865116,-12.48183392,13.46334483,3.327542288,0.238860485,10.89144583,18.22668288,10.87146607,10.39416408,12.89576373,6.001902902,5.193253357,6.728122643,4.9817839489999995,2.140684677,4.531399217,7.968738509,4.279867479,1.69870863,4.627946349,1.252895975,-2.122534978,3.5219932000000003,10.11736736,2.155963331,4.400538815,-5.454312395,0.944138893,11.22093274,7.364513036,2.600354269,5.685430735,5.977825118999999,8.885269059,6.714477717,5.940049136,4.661762282,2.459516364,4.495103408,-1.345706185,2.570134276,9.428236951,9.1743554,7.415951712999999,3.2095042639999996,0.94615517,8.339651056000001,3.133423005,2.7173679,4.875205089,7.05046369,6.9270187739999995,6.659200262000001,4.666704676,6.982527584,5.052168023
Algeria,DZA,-13.60544133,-19.68504183,34.31372878,5.839413007,6.20689821,-4.804970943,9.452962563,10.79623857,8.433280282,8.862657109,-11.33171917,27.42396948,3.813176297,7.494917703,5.045341613,8.386756484,5.258585987,9.214835701,7.47782655,0.7906069729999999,2.999996087,6.400004116,5.400003024,5.59999653,3.699997255,0.40000100299999997,-0.699997526,-1.00000549,4.40000216,0.80000058,-1.200000586,1.800002303,-2.100000758,-0.8999965520000001,3.79999479,4.09999847,1.0999999390000001,5.10000361,3.200001552,3.8,3.0,5.6,7.2,4.3,5.9,1.7,3.4,2.4,1.6,3.6,2.9,3.4,2.8,3.8,3.7,3.2,1.3,1.2,0.8
East Asia & Pacific (excluding high income),EAP,-11.16016215,-0.105419847,5.765859736,9.838408714,9.855006886,7.55657619,-0.906187133,2.680103242,10.70515086,12.69096167,6.776450886,5.111327188,8.323981703,4.294074463,6.449100682999999,3.42718714,7.746525800000001,8.955853,7.12685642,7.62078048,5.7723490360000005,6.044626925,7.28778401,9.389669052999999,7.152292942000001,6.919594303999999,8.759879524,9.515714495,5.942655151,5.408285337000001,7.900036388999999,10.74115951,10.87869179,10.62655879,9.721698525,8.931332591,7.029378615,1.747832096,6.101850046,7.497823455,6.704701975,7.8558398039999995,8.724151436,8.912447985,9.700952002000001,10.75721479,12.14717301,8.42949586,7.703778712,9.771845249,8.465996727,7.517161817000001,7.199972907,6.876489256,6.615045741,6.478417261000001,6.635941346,6.451091252,5.7028652289999995
